"","Country.Name","Country.Code","Year","Continent","Agricultural.land....of.land.area.","Net.ODA.received....of.GNI.","Access.to.electricity....of.population.","GDP.growth..annual...","GDP.per.capita..current.US..","Mortality.rate..under.5..per.1.000.live.births.","Unemployment..total....of.total.labor.force...modeled.ILO.estimate.","Income.level","Dem.Index","Battle.Deaths","Human.Rights","Hum.Dev","migration_rel"
"512","Virgin Islands (U.S.)","VIR",1992,"America",28.5714285714286,NA,100,NA,NA,NA,6.44999980926514,"H",NA,0,NA,NA,-0.0436847283184501
"513","Vietnam","VNM",1992,"Asia",21.5828443270147,5.94144602334522,NA,8.64604745955859,139.200136579577,46.3,1.86000001430511,"L",-7,0,-0.369391104,0.475,-0.005561747172095
"514","Vietnam","VNM",1992,"Asia",21.5828443270147,5.94144602334522,NA,8.64604745955859,139.200136579577,46.3,1.86000001430511,"L",-7,0,-0.369391104,0.496,-0.005561747172095
"515","Vanuatu","VUT",1992,"Oceania",12.8794093519278,21.6592190980133,NA,2.5854137275348,1347.48227497866,32.4,4.57000017166138,"LM",NA,0,1.841931482,NA,-0.00610942836888574
"516","Samoa","WSM",1992,"Oceania",18.3745583038869,NA,81.1277236938477,-0.19999223652259,799.462453094026,27.8,2.34999990463257,"LM",NA,0,2.734882831,0.62,-0.0845851713094447
"517","Samoa","WSM",1992,"Oceania",18.3745583038869,NA,81.1277236938477,-0.19999223652259,799.462453094026,27.8,2.34999990463257,"LM",NA,0,2.734882831,0.624,-0.0845851713094447
"518","Yemen, Rep.","YEM",1992,"Asia",44.474117847605,4.01949157378787,44.1,8.20759813722687,498.963458829733,119,8.21000003814697,"L",-3,0,-1.079191211,0.399,0.0469178421904015
"519","Yemen, Rep.","YEM",1992,"Asia",44.474117847605,4.01949157378787,44.1,8.20759813722687,498.963458829733,119,8.21000003814697,"L",-3,0,-1.079191211,0.405,0.0469178421904015
"520","South Africa","ZAF",1992,"Africa",79.526663314346,NA,NA,-2.13705688877369,3479.06628319063,55.5,29.5799999237061,"UM",6,0,-2.195128361,0.618,0.0220533360991153
"521","South Africa","ZAF",1992,"Africa",79.526663314346,NA,NA,-2.13705688877369,3479.06628319063,55.5,29.5799999237061,"UM",6,0,-2.195128361,0.635,0.0220533360991153
"522","Zambia","ZMB",1992,"Africa",28.3364048480609,35.9588257345238,19.2,-1.73092217352566,376.498774421343,179.3,19.2600002288818,"L",6,0,-0.433512551,0.401,-0.0177486500080993
"523","Zambia","ZMB",1992,"Africa",28.3364048480609,35.9588257345238,19.2,-1.73092217352566,376.498774421343,179.3,19.2600002288818,"L",6,0,-0.433512551,0.403,-0.0177486500080993
"524","Zimbabwe","ZWE",1992,"Africa",34.5094998061264,12.2109145790249,28.2,-9.01557008626092,619.372594032825,83.8,4.84999990463257,"L",-6,0,-0.309427446,0.491,-0.0273598408587054
"525","Zimbabwe","ZWE",1992,"Africa",34.5094998061264,12.2109145790249,28.2,-9.01557008626092,619.372594032825,83.8,4.84999990463257,"L",-6,0,-0.309427446,0.481,-0.0273598408587054
"526","Aruba","ABW",1997,"America",11.1111111111111,1.66162964341334,NA,7.04687397800629,17927.7496352086,NA,NA,"H",NA,0,NA,NA,0.0810522989783619
"527","Afghanistan","AFG",1997,"Asia",57.8837729375364,NA,NA,NA,NA,141.2,11.6400003433228,"L",-7,28080,-2.61028286,NA,-0.044817603604998
"528","Angola","AGO",1997,"Africa",37.2945688617951,5.26935002642867,NA,7.27427735460373,514.295223223424,217,3.85999989509583,"L",-3,16295,-2.356569886,NA,0.0134350307331371
"529","Albania","ALB",1997,"Europe",41.4233576642336,7.28624626573625,NA,-10.9199840851035,717.380567391734,31.3,16.5499992370605,"L",5,0,-0.555476305,0.641,-0.0570489101830491
"530","United Arab Emirates","ARE",1997,"Asia",5.56181357364123,NA,100,8.1903986407705,29512.6637440248,12.3,1.98000001907349,"H",-8,0,0.807580929,0.778,0.186569248196238
"531","Argentina","ARG",1997,"America",46.8577003606547,0.0346286579223676,NA,8.1110467707457,8213.12719994479,22.1,14.8199996948242,"UM",7,0,-0.155513298,0.746,-0.00358971478285773
"532","Armenia","ARM",1997,"Asia",46.7860906217071,9.57392042824204,NA,3.32107970046953,523.283068040748,35.4,10.8000001907349,"L",-6,67,-0.134417921,0.623,-0.071454401710261
"533","Antigua and Barbuda","ATG",1997,"America",20.4545454545455,0.6606293974468,NA,5.4716084820797,9492.05788405833,16,NA,"UM",NA,0,1.43856103,NA,0.0344332254825393
"534","Australia","AUS",1997,"Oceania",60.1685693086706,NA,100,3.96653766174953,23468.5968306374,6.6,8.35999965667725,"H",10,0,1.561863531,0.889,0.0209763460603769
"535","Austria","AUT",1997,"Europe",35.8997335916687,NA,100,2.09359938952392,26705.4785993891,6,5.15000009536743,"H",10,0,1.671484425,0.824,0.00816787965824975
"536","Azerbaijan","AZE",1997,"Asia",55.1413773627985,4.65591676945574,NA,5.80000001232963,505.563774721979,88.6,9.10000038146973,"L",-6,2744,-0.526459863,0.617,-0.0142696392689695
"537","Burundi","BDI",1997,"Africa",76.01246105919,5.87257608240161,1.89938414096832,-1.58999999685827,158.914669880487,169.9,1.87000000476837,"L",-5,1480,-2.538811411,0.296,-0.0743701946871432
"538","Belgium","BEL",1997,"Europe",46.0085313833029,NA,100,3.79365762950188,24820.9380503896,6.7,8.96000003814697,"H",10,0,2.536569192,0.862,0.00499644198720294
"539","Benin","BEN",1997,"Africa",25.6296559063498,9.87946497939251,18.0600566864014,5.73468837672691,361.100269794441,148.8,1.08000004291534,"L",6,0,1.460624616,0.381,-0.000453862439404748
"540","Burkina Faso","BFA",1997,"Africa",36.0014619883041,15.0935814047775,7.65577077865601,6.31683473483768,229.493117735387,189.4,2.47000002861023,"L",-4,0,0.160430356,NA,-0.0128918857037417
"541","Bangladesh","BGD",1997,"Asia",71.9443804255973,1.73975360008688,22.4,4.48989649735631,401.498690814146,102.7,2.69000005722046,"L",6,0,-1.413416301,0.442,-0.0059911419856518
"542","Bulgaria","BGR",1997,"Europe",56.0697821567387,NA,100,-14.1928148094582,1361.3923860059,19.3,13.6999998092651,"LM",8,0,-0.269883326,0.704,-0.0160999645334952
"543","Bahrain","BHR",1997,"Asia",12.6760563380282,2.45833306139092,100,3.09299978673204,10672.166005162,15.2,0.899999976158142,"UM",-9,0,-0.523067234,0.779,0.0658563766218267
"544","Bahamas, The","BHS",1997,"America",1.1988011988012,NA,100,2.06248722949982,22036.4841069328,17,9.76000022888184,"H",NA,0,1.85247884,NA,-0.010443419010433
"545","Bosnia and Herzegovina","BIH",1997,"Europe",42.28515625,25.0318211418057,NA,34.3895738165259,982.801849065598,11.5,22.8799991607666,"L",NA,9468,-0.952971886,NA,-0.0426338371604386
"546","Belarus","BLR",1997,"Europe",45.8785249457701,NA,100,11.4000054053548,1396.5017856782,15.1,17.1000003814697,"LM",-7,0,-0.307676663,0.667,0.00554966887417219
"547","Belize","BLZ",1997,"America",6.48838228846997,2.18234419541056,75.8896942138672,3.57993332274964,2952.94859644372,26.4,12.6800003051758,"LM",NA,0,1.662909459,0.664,0.0537458254355086
"548","Bolivia","BOL",1997,"America",34.0385858026401,8.12881035901013,67.330431,4.95420874299721,998.515324227691,89.1,2.88000011444092,"LM",9,0,0.294452767,0.58,-0.00810460981336846
"549","Brazil","BRA",1997,"America",27.2802800623105,0.0268754167440637,93.354139,3.39484598484418,5282.00882754111,42,8.15999984741211,"UM",8,0,-1.360883698,0.664,0
"550","Barbados","BRB",1997,"America",44.1860465116279,0.239582114077957,100,4.74010234311876,9315.82861834235,14.8,14.6099996566772,"UM",NA,0,2.340740693,0.74,-0.0135838053298631
"551","Brunei Darussalam","BRN",1997,"Asia",1.89753320683112,NA,100,-1.47117157218257,16660.3612477895,11.5,5.19999980926514,"H",NA,0,1.221470642,0.81,0.013424884119016
"552","Bhutan","BTN",1997,"Asia",14.3718592964824,17.7376087644745,NA,5.37383872891277,663.328856585089,90.8,1.39999997615814,"L",-10,4,0.35198213,NA,0.000259194611652157
"553","Botswana","BWA",1997,"Africa",45.7025391279798,2.49456530844402,21.0306968688965,8.32589089842865,3258.98031222073,69.6,21.2199993133545,"UM",8,0,1.329293721,0.57,0.0236577567878994
"554","Central African Republic","CAF",1997,"Africa",8.22337795755883,9.92946833232126,3.69022059440613,5.29993601826074,276.42127015209,172.9,4.46000003814697,"L",5,0,-0.311598132,0.302,0.00884320293735829
"555","Canada","CAN",1997,"America",6.82777151308503,NA,100,-3.8452944163932,21829.2334443229,6.5,9.10000038146973,"H",10,0,2.430964651,0.862,0.0261999719921937
"556","Switzerland","CHE",1997,"Europe",39.8638905052243,NA,100,2.34014983408737,40417.9622720409,6,4.19999980926514,"H",10,0,1.654686962,0.864,0.00920000914104377
"557","Chile","CHL",1997,"America",20.4725553170543,0.158767203059113,96.1868515014648,7.42788980789015,5745.37379549796,12.2,7.1399998664856,"UM",8,0,-0.077450663,0.741,0.00130797458714939
"558","China","CHN",1997,"Asia",55.5713915865846,0.216792495761386,NA,9.23677989169124,781.744164341053,43.5,3.20000004768372,"LM",-7,0,-1.517919307,0.568,-0.000311362315305977
"559","Cote d'Ivoire","CIV",1997,"Africa",61.9496855345912,4.0626026732806,44.456600189209,3.74355314434951,774.727631309204,149.3,4.09999990463257,"L",-6,0,-0.663610348,0.391,0.0118963722871893
"560","Cameroon","CMR",1997,"Africa",19.3776311057519,4.89089514432285,38.4034004211426,5.23132070868648,755.239706837977,147.6,7.92999982833862,"L",-4,56,-1.117856109,0.422,-0.00334624215959776
"561","Congo, Dem. Rep.","COD",1997,"Africa",11.3363181226704,2.77721081387738,NA,-5.61704659870088,138.974046429358,170.2,2.90000009536743,"L",0,5980,-2.471831659,0.334,-0.0218625519597656
"562","Congo, Rep.","COG",1997,"Africa",30.8521229868228,16.1738096674317,NA,-0.624812149505942,810.077492000982,111.7,19.9699993133545,"L",-6,10053,-2.089212626,0.505,0.0171946932284255
"563","Colombia","COL",1997,"America",40.6327174402884,0.182855059059644,92.9253845214844,3.43029367827623,2827.37952669446,27.6,12.1400003433228,"LM",7,3880,-2.509857957,0.642,-0.00686569166952759
"564","Comoros","COM",1997,"Africa",67.7055346587856,8.28126544259874,NA,4.03015366772979,726.055207763206,103.3,4.57999992370605,"L",4,56,0.506425802,NA,-0.011953310369696
"565","Cabo Verde","CPV",1997,"Africa",17.8660049627792,22.7936254912781,NA,11.1184260357133,1213.5998405106,51.2,10.7700004577637,"LM",8,0,1.738338121,NA,-0.0134517722549158
"566","Costa Rica","CRI",1997,"America",38.2491186839013,0.0301558358706741,98.3845825195313,5.56494554657377,3375.16634080278,14.4,5.67999982833862,"LM",10,0,1.489502688,0.697,0.0240731991753584
"567","Cuba","CUB",1997,"America",62.2625698324022,0.262833219569737,95.2113418579102,2.78342504174314,2308.14619501185,9.9,7.09999990463257,"LM",-7,0,-0.761194595,0.669,-0.0120875559112815
"568","Curacao","CUW",1997,"America",NA,NA,100,NA,NA,NA,NA,"..",NA,0,NA,NA,-0.116204850431422
"569","Cyprus","CYP",1997,"Asia",15.3896103896104,NA,100,2.64089463952175,14234.2443841858,8,4.46000003814697,"H",10,0,0.857924051,0.792,0.0597627890797697
"570","Czech Republic","CZE",1997,"Europe",55.3901902420085,NA,100,-0.518331043362068,6034.48843731935,7,4.26999998092651,"UM",10,0,1.491244454,0.774,0.00446442305518049
"571","Germany","DEU",1997,"Europe",49.6404526572124,NA,100,1.79216082094591,26964.0494672673,5.9,9.85999965667725,"H",10,0,1.433195385,0.844,0.00872732368570883
"572","Djibouti","DJI",1997,"Africa",64.7540983606557,16.6354876627623,56.3123588562012,NA,760.635021178711,106.8,11.6400003433228,"LM",-6,72,-0.33029185,0.357,0.0151135711940296
"573","Denmark","DNK",1997,"Europe",63.3514023096865,NA,100,3.26089015774798,32835.9399398833,6,5.40000009536743,"H",10,0,2.874506834,0.843,0.0141093901579019
"574","Dominican Republic","DOM",1997,"America",51.7491202649555,0.335649320212321,86.0681610107422,8.88526905904119,2476.11344064302,45,6.42000007629395,"LM",8,0,-0.703035991,0.641,-0.0185722960261649
"575","Algeria","DZA",1997,"Africa",16.6642874537103,0.539385398302477,NA,1.09999993912393,1619.80622391421,41.6,25.4300003051758,"LM",-3,8211,-2.352250289,0.617,-0.00552779195385909
"576","Ecuador","ECU",1997,"America",28.9409044935703,0.582650110956028,92.3253021240234,4.32786476432231,2356.37084318401,35.1,4.78999996185303,"LM",8,11,-0.518832251,0.668,-0.00585694524815897
"577","Egypt, Arab Rep.","EGY",1997,"Africa",3.25975187101311,2.54530596401163,96.4014205932617,5.49235474011323,1208.71990101581,56.5,8.36999988555908,"LM",-6,586,-1.24359347,0.591,-0.00324998647758816
"578","Eritrea","ERI",1997,"Africa",72.8712871287129,18.0751163462958,25.8440742492676,7.90868490927852,312.72624698949,100.7,6.8600001335144,"L",-6,31,-0.017197176,NA,-0.0404474175482265
"579","Spain","ESP",1997,"Europe",60.1854076565754,NA,100,3.70258028536841,14730.7971752046,6.1,20.7000007629395,"H",10,0,0.336077676,0.81,0.0232434520382744
"580","Estonia","EST",1997,"Europe",24.1330502476999,NA,100,13.0465340363945,3678.15794208319,13.8,10.3699998855591,"UM",6,0,1.144376914,0.751,-0.000855284076496836
"581","Ethiopia","ETH",1997,"Africa",30.492,6.81690822178749,NA,3.13390685087593,141.508619901766,158.1,3.44000005722046,"L",NA,192,-1.1625372,NA,-0.00256315574941106
"582","Finland","FIN",1997,"Europe",7.05866903050002,NA,100,6.33379565418399,24691.8728133698,4.7,14.9700002670288,"H",10,0,3.58726882,0.832,0.00431025509573751
"583","Fiji","FJI",1997,"Oceania",24.0831964969896,2.16433427338489,71.8128128051758,-2.1999993686925,2641.47786553845,23.8,3.95000004768372,"LM",5,0,1.339365052,0.675,-0.048808178258588
"584","France","FRA",1997,"Europe",54.860236026342,NA,100,2.33629652937944,24228.9423508964,5.8,12.5699996948242,"H",9,0,1.132020261,0.834,0.00322907497927411
"585","Micronesia, Fed. Sts.","FSM",1997,"Oceania",32.1428571428571,40.3772057393616,NA,-6.0609374365163,1904.7409660767,54.7,NA,"LM",NA,0,1.636369315,NA,-0.117883480825959
"586","Gabon","GAB",1997,"Africa",7.95014553498661,0.842240035820056,NA,5.73836739483843,4667.16858546361,87.2,17.5599994659424,"UM",-4,0,0.401649013,0.637,0.00838139096393881
"587","United Kingdom","GBR",1997,"Europe",72.6863142231224,NA,100,3.85482999120725,26734.5626114537,6.9,7.07000017166138,"H",10,0,1.076700658,0.849,0.00880294605236069
"588","Georgia","GEO",1997,"Asia",43.7041300906605,6.65297706922338,NA,10.5190412217837,807.032285752352,42.6,11.5,"LM",5,1763,-1.125952154,NA,-0.150255189011826
"589","Ghana","GHA",1997,"Africa",59.8927661070581,7.31290173858234,38.3556022644043,4.19635745801085,384.796156440468,109.8,7.57000017166138,"L",2,0,0.303758713,0.476,-0.00709135665700764
"590","Guinea","GIN",1997,"Africa",56.1614846166368,10.3839764931572,NA,5.18160345862306,493.833400362421,185,4.51999998092651,"L",-1,0,-0.831499462,0.307,-0.0236357644632818
"591","Gambia, The","GMB",1997,"Africa",55.0395256916996,4.98796535344555,23.2619209289551,4.89999910999681,669.398865609291,127.8,9.52000045776367,"L",-5,0,0.26791624,0.364,-0.00380666474528665
"592","Guinea-Bissau","GNB",1997,"Africa",22.6808321479374,49.0563726859585,NA,6.5,237.129030400789,188.5,3.15000009536743,"L",5,0,-0.464952299,NA,-0.0363502309030384
"593","Equatorial Guinea","GNQ",1997,"Africa",11.9073083778966,6.16717418011205,NA,149.972963487965,824.549546050735,167.1,8.52999973297119,"LM",-6,0,-0.913813298,NA,0.065244379823286
"594","Greece","GRC",1997,"Europe",69.7051978277735,NA,100,4.48419894307625,13427.8325055002,7.7,9.57999992370605,"H",10,0,0.632835165,0.777,0.0278982998161849
"595","Grenada","GRD",1997,"America",32.3529411764706,2.36644670658553,NA,5.01549460936745,3861.39782205433,16.5,NA,"UM",NA,0,2.482925792,NA,-0.039028424586726
"596","Guatemala","GTM",1997,"America",42.1985815602837,1.46028843963613,68.9023056030273,4.36408991511553,1649.00160206099,58.8,2.78999996185303,"LM",8,122,-1.078380895,0.523,-0.0372925936300617
"597","Guam","GUM",1997,"Oceania",37.037037037037,NA,100,NA,NA,NA,9.67000007629395,"H",NA,0,NA,NA,-0.0273846829404603
"598","Guyana","GUY",1997,"America",5.6357683515367,34.8580377513397,72.601448059082,6.18066562227988,988.347836411124,49.9,11.9200000762939,"LM",6,0,0.490404125,0.594,-0.114314550707812
"599","Hong Kong SAR, China","HKG",1997,"Asia",6.66666666666667,NA,100,5.09975355642327,27330.0333502807,NA,2.22000002861023,"H",NA,0,NA,0.816,0.0578926848812661
"600","Honduras","HND",1997,"America",30.3423004736795,4.98835184827019,64.794754,4.59808306248539,948.955555046673,42.4,3.3199999332428,"L",6,0,-0.237110096,0.541,-0.0107511141391591
"601","Croatia","HRV",1997,"Europe",34.6730975348339,0.169401649180019,NA,6.20334158309859,5263.43212176929,9.3,9.71000003814697,"UM",-5,1171,-0.312997987,0.719,-0.0414845245340601
"602","Haiti","HTI",1997,"America",61.3207547169811,8.38232508761465,30.299560546875,2.70471391328648,415.770483268566,115.4,7.17000007629395,"L",7,0,-0.725200287,0.431,-0.0180554037082077
"603","Hungary","HUN",1997,"Europe",68.9866369710468,NA,100,3.14312906155838,4596.18262235195,11.5,8.98999977111816,"UM",10,0,1.218367739,0.747,0.0076344304826808
"604","Indonesia","IDN",1997,"Asia",24.027225003726,0.380815595086564,80.3,4.69987885390397,1063.71236524864,60.1,4.67999982833862,"LM",-7,51,-2.00894439,0.59,-0.000333639923858844
"605","India","IND",1997,"Asia",60.8709836909178,0.399270906144144,53.9827346801758,4.0498208490926,415.493796981777,102.6,5.73999977111816,"L",9,5262,-2.12645159,0.473,-0.000681955219843484
"606","Ireland","IRL",1997,"Europe",64.3199303237045,NA,100,10.9037303710277,22542.8107064848,7.3,10.1999998092651,"H",10,0,2.214470522,0.809,0.0231015377346346
"607","Iran, Islamic Rep.","IRN",1997,"Asia",39.1905498661558,0.176765810902504,NA,0.482046870504277,1804.33667745938,40.3,9.65999984741211,"LM",3,214,-1.740071362,0.653,-0.00345839015747388
"608","Iraq","IRQ",1997,"Asia",19.8001691931317,NA,NA,21.237935364313,NA,46.8,9.02999973297119,"LM",-9,3516,-2.635668708,0.582,-0.000832992297328296
"609","Iceland","ISL",1997,"Europe",18.9027431421446,NA,100,5.76047517520458,27960.9224459376,4.7,3.72000002861023,"H",NA,0,4.468039324,0.84,0.00376206072408604
"610","Israel","ISR",1997,"Asia",26.0166358595194,NA,100,3.92967264369386,19652.6074326363,7.8,9.75,"H",6,199,-1.303308348,0.835,0.0420380397532557
"611","Italy","ITA",1997,"Europe",52.1743565332699,NA,100,1.83021223388438,21829.3458226222,6.6,12,"H",10,0,1.010964889,0.814,-0.00524231059694952
"612","Jamaica","JAM",1997,"America",45.1523545706371,0.944954546031151,82.0060501098633,-1.14045987235463,3241.2344066037,24.2,16.3500003814697,"LM",9,0,-0.052610161,0.661,-0.0360998577353134
"613","Jordan","JOR",1997,"Asia",12.0240253853128,6.75748758606327,98.9,3.30847566693448,1494.50908540495,29.2,13.6899995803833,"LM",-2,0,-0.08016264,0.689,-0.0309678726033254
"614","Japan","JPN",1997,"Asia",14.6886145404664,NA,100,1.0760452342591,35021.7190917159,5.2,3.40000009536743,"H",10,0,1.166480586,0.848,-0.000795933585600165
"615","Kazakhstan","KAZ",1997,"Asia",79.8947290439678,0.568332764430943,98.7210311889648,1.69999999949513,1445.56941418299,49.7,13.0100002288818,"LM",-4,0,0.005683916,0.669,-0.0822705383037613
"616","Kenya","KEN",1997,"Africa",46.7266401939769,3.4661973742976,8.82679080963135,0.474901920484101,445.877270251411,108.2,2.92000007629395,"L",-2,0,-1.281669377,0.453,-0.000727027737165433
"617","Kyrgyz Republic","KGZ",1997,"Asia",55.5839416058394,11.0188431587771,99.8,9.91525387511598,376.4296132611,57.5,7.5,"L",-3,0,0.672948007,0.576,-0.00580614939102291
"618","Cambodia","KHM",1997,"Asia",25.9460684341718,9.53953942815043,NA,4.00662107311534,304.764607003602,119.6,0.889999985694885,"L",-7,2635,-1.401432345,0.397,0.0308440868780203
"619","Kiribati","KIR",1997,"Oceania",45.679012345679,14.0503032080035,NA,1.66666666666666,842.249736120844,77.3,NA,"LM",NA,0,NA,NA,-0.0349308491401349
"620","Korea, Rep.","KOR",1997,"Asia",20.5577441426498,-0.0281721451550993,100,6.17055242658977,12398.4800276705,9,2.60999989509583,"H",6,0,0.084966092,0.8,0.00346932709051177
"621","Kuwait","KWT",1997,"Asia",8.02469135802469,NA,100,2.47332525804084,17748.8598001527,13.5,0.699999988079071,"H",-7,0,0.231840082,0.775,0.0575231756596149
"622","Lao PDR","LAO",1997,"Asia",7.60831889081456,14.2691825196404,34.6164932250977,6.87209127312506,345.921364772508,119,2.3199999332428,"L",-7,0,0.799238072,0.448,-0.0266807119951924
"623","Lebanon","LBN",1997,"Asia",60.8015640273705,1.62565682048589,NA,1.05496666868561,4305.64294610046,23.1,8.61999988555908,"UM",NA,449,-1.028066284,NA,-0.00804390087097614
"624","Liberia","LBR",1997,"Africa",13.6895764119601,NA,NA,NA,NA,225.3,2.30999994277954,"L",0,5,-1.71376643,NA,0.199016250523385
"625","Libya","LBY",1997,"Africa",8.90346340520818,NA,NA,NA,5998.16161039528,30.8,19.1700000762939,"UM",-7,0,-1.166099862,0.715,-0.0112090507105598
"626","St. Lucia","LCA",1997,"America",27.8688524590164,3.50571388382371,NA,-0.694130142059308,5340.33466915326,19,20.4699993133545,"UM",NA,0,1.381641736,NA,-0.0102111812766296
"627","Sri Lanka","LKA",1997,"Asia",37.1232658268219,1.70128908070476,NA,6.40539969772809,817.064348987277,18.6,10.6000003814697,"LM",5,14235,-1.930532305,0.662,-0.0249952086795987
"628","Lesotho","LSO",1997,"Africa",76.7127799736495,6.92238026901094,NA,3.70360359587892,507.100465561661,98,37.939998626709,"L",8,0,0.565949031,0.48,-0.0189081138429832
"629","Lithuania","LTU",1997,"Europe",54.5149968091895,NA,100,8.31092156187248,2830.27807089131,12.3,14.1300001144409,"LM",10,0,1.487084478,0.724,-0.0262717204963055
"630","Luxembourg","LUX",1997,"Europe",NA,NA,100,5.70971540805283,47042.3471077882,5.5,2.52999997138977,"H",10,0,4.686394515,0.826,0.0475384431994278
"631","Latvia","LVA",1997,"Europe",28.4905781722297,NA,100,8.86359689887645,2680.64464314743,17.9,14.8999996185303,"LM",8,0,0.84081366,0.692,-0.0191548927575096
"632","Macao SAR, China","MAC",1997,"Asia",NA,0.00513667437645882,100,-0.279530950581048,17967.4320297601,NA,3.20000004768372,"H",NA,0,NA,NA,0.0694253423428811
"633","Morocco","MAR",1997,"Africa",69.2247367241766,1.23532940002471,63.5975112915039,-1.56070235606454,1396.76991663924,56.8,13.8800001144409,"LM",-7,0,-0.432758002,0.503,-0.0191889472908805
"634","Moldova","MDA",1997,"Europe",77.6427703523694,3.27606875219578,NA,1.64706450310676,657.491190271709,38,7.90000009536743,"L",7,0,0.612934414,0.593,-0.0563132851238825
"635","Madagascar","MDG",1997,"Africa",64.4667606699453,20.2671902737748,10.9,3.69349261585776,297.115184025681,122.5,5.78999996185303,"L",8,0,0.352276013,NA,-0.000592423089892049
"636","Maldives","MDV",1997,"Asia",26.6666666666667,4.88372740229467,NA,8.39794082987038,1926.2422297395,52.8,1.20000004768372,"LM",NA,0,0.904103105,0.568,-0.0041691618468629
"637","Mexico","MEX",1997,"America",54.6876205663726,0.0233382647004895,96.2797088623047,6.84685227862427,5289.16798819206,32.5,4.23999977111816,"UM",6,182,-1.377240201,0.683,-0.0242727584684073
"638","North Macedonia","MKD",1997,"Europe",50.452221785293,2.53653564220061,NA,1.43998133659125,1964.88289326878,19.7,36,"LM",6,0,0.470791052,NA,-0.0025000025005026
"639","Mali","MLI",1997,"Africa",30.855850318393,16.2381476277959,3.62166619300842,4.82902433934804,267.18915875462,203.5,3.29999995231628,"L",6,106,0.739921548,0.281,-0.0140622969164588
"640","Malta","MLT",1997,"Europe",31.25,0.585115434603607,100,5.2569801449754,9909.89462187777,8.6,6.1100001335144,"UM",NA,0,2.368120517,0.768,0.0166618337421726
"641","Myanmar","MMR",1997,"Asia",16.0954187960951,NA,NA,5.65158296317641,NA,96.3,0.819999992847443,"L",-7,1684,-2.22836261,0.41,-0.0119482802774046
"642","Montenegro","MNE",1997,"Europe",NA,NA,NA,NA,NA,15,30.5499992370605,"..",NA,0,NA,NA,-0.0354180338627116
"643","Mongolia","MNG",1997,"Asia",82.9649321558228,15.7022849089445,NA,3.89671358349013,505.594473873314,79.6,6.17000007629395,"L",10,0,1.086287362,0.568,-0.0224610336622235
"644","Mozambique","MOZ",1997,"Africa",46.7878125079478,20.7784400645464,6.6,11.3010686482089,283.514075806031,200.4,2.70000004768372,"L",5,0,-0.818364152,0.266,-0.00304930426159176
"645","Mauritania","MRT",1997,"Africa",38.5660230911031,11.4449255456231,NA,-4.04469652454418,851.426927028888,113.3,9.96000003814697,"L",-6,0,0.047964634,0.427,-0.0180817180405849
"646","Mauritius","MUS",1997,"Africa",50.2463054187192,1.00870532770126,NA,5.68747744422677,3646.63062599001,22.6,9.4399995803833,"UM",10,0,1.07640371,0.656,-0.00771411950353745
"647","Malawi","MWI",1997,"Africa",46.9876962240136,13.1234974646373,3.21745896339417,3.79241909896268,259.450494129967,197,6.01999998092651,"L",6,0,0.125746164,0.404,-0.00576361829324107
"648","Malaysia","MYS",1997,"Asia",21.1800334804444,-0.253930476560058,NA,7.32274185035924,4637.86501599615,12.4,2.45000004768372,"UM",3,0,-0.007585445,0.706,0.023962062799564
"649","Namibia","NAM",1997,"Africa",47.1522792697591,3.96156934522837,31.9907646179199,4.2201005034126,2416.11979021482,73.6,24.4500007629395,"LM",6,0,0.106474074,0.575,-0.0124697296635164
"650","New Caledonia","NCL",1997,"Oceania",13.019693654267,10.2938190222516,100,2.00715230539117,16341.5873485558,NA,18.3799991607666,"H",NA,0,NA,NA,0.0351259569651173
"651","Niger","NER",1997,"Africa",28.4203047288229,14.2165437158948,6.23638868331909,1.52747571169147,225.02196609544,254.1,1.47000002861023,"L",-6,146,-0.12189426,0.238,-0.000976989941542715
"652","Nigeria","NGA",1997,"Africa",72.1302249744721,0.382676339931648,40.1566047668457,2.937099419752,479.983755645423,197.8,3.82999992370605,"L",-6,0,-1.746654054,NA,-0.000837554709724631
"653","Nicaragua","NIC",1997,"America",39.9534651819844,8.58514430465624,70.740364074707,3.966650878628,909.335927059787,45.7,7.55999994277954,"L",8,0,-0.481641249,0.543,-0.0300393917468522
"654","Netherlands","NLD",1997,"Europe",58.2345971563981,NA,100,4.3290534045255,26700.5371335926,6.5,5.51000022888184,"H",10,0,3.698306089,0.865,0.0114378965642046
"655","Norway","NOR",1997,"Europe",2.84193580182015,NA,100,5.28459298480296,36629.0309036621,5.2,4.69000005722046,"H",10,0,3.62548771,0.894,0.0133418627304316
"656","Nepal","NPL",1997,"Asia",29.4699300699301,6.40103348821011,16.2691783905029,5.04861253590236,217.78795301415,96.1,1.83000004291534,"L",5,84,-1.436531415,0.426,-0.0205759410930594
"657","New Zealand","NZL",1997,"Oceania",56.5986859595154,NA,100,2.04950131820287,17474.187029724,8.1,6.8600001335144,"H",10,0,3.770181587,0.86,0.0112617353820115
"658","Oman","OMN",1997,"Asia",3.45718901453958,0.656179033072952,100,6.03351230687568,7039.61185021821,20.4,3.32999992370605,"UM",-9,0,0.773649375,NA,-0.0859522029441337
"659","Pakistan","PAK",1997,"Asia",47.5677148194271,1.13238823516252,NA,1.01439601361552,476.38123120309,117.3,0.629999995231628,"L",7,149,-1.604632173,0.437,0.00359314993744994
